customer_id,signup_date,age_group,location,customer_segment
CUST_00538,2023-12-23,55+,APAC,Startup
CUST_00539,2023-04-19,46-55,US,SMB
CUST_00540,2024-04-13,46-55,EU,Enterprise
CUST_00541,2023-02-01,26-35,LATAM,SMB
CUST_00542,2023-07-14,18-25,APAC,SMB
CUST_00543,2024-10-07,36-45,US,Startup
CUST_00544,2023-07-30,36-45,LATAM,Startup
CUST_00545,2023-07-27,46-55,US,SMB
CUST_00546,2024-07-01,46-55,APAC,Startup
CUST_00547,2024-03-11,18-25,APAC,SMB
CUST_00548,2023-01-17,36-45,EU,Startup
CUST_00549,2024-05-26,55+,APAC,Startup
CUST_00550,2024-12-27,18-25,EU,Enterprise
CUST_00551,2024-09-28,18-25,LATAM,SMB
CUST_00552,2024-10-11,46-55,US,SMB
CUST_00553,2024-03-06,46-55,LATAM,Enterprise
CUST_00554,2023-03-09,46-55,US,Enterprise
CUST_00555,2024-05-03,26-35,LATAM,Startup
CUST_00556,2024-10-15,18-25,APAC,SMB
CUST_00557,2023-09-16,36-45,LATAM,Enterprise
CUST_00558,2023-01-09,36-45,LATAM,SMB
CUST_00559,2024-12-11,18-25,US,SMB
CUST_00560,2024-07-18,36-45,APAC,Enterprise
CUST_00561,2024-11-19,55+,APAC,Startup
CUST_00562,2024-02-21,18-25,EU,Enterprise
CUST_00563,2023-05-11,46-55,APAC,SMB
CUST_00564,2023-06-06,46-55,APAC,Enterprise
CUST_00565,2024-01-17,18-25,US,Startup
CUST_00566,2024-01-02,36-45,US,Startup
CUST_00567,2024-10-24,46-55,EU,Enterprise
CUST_00568,2023-02-28,18-25,EU,Enterprise
CUST_00569,2023-03-10,36-45,APAC,Startup
CUST_00570,2024-08-21,46-55,US,Startup
CUST_00571,2023-02-10,46-55,US,Startup
CUST_00572,2024-09-18,18-25,APAC,Startup
CUST_00573,2024-04-20,36-45,EU,SMB
CUST_00574,2023-08-27,26-35,US,Startup
CUST_00575,2024-02-10,55+,LATAM,Enterprise
CUST_00576,2024-05-31,18-25,US,SMB
CUST_00577,2024-02-01,46-55,APAC,SMB
CUST_00578,2023-08-24,18-25,LATAM,Startup
CUST_00579,2024-11-04,36-45,APAC,SMB
CUST_00580,2024-01-02,46-55,US,Startup
CUST_00581,2023-09-27,46-55,US,Enterprise
CUST_00582,2024-08-04,26-35,US,Enterprise
CUST_00583,2023-03-04,18-25,APAC,SMB
CUST_00584,2023-06-10,46-55,LATAM,Enterprise
CUST_00585,2024-03-12,26-35,LATAM,Startup
CUST_00586,2024-02-09,26-35,APAC,SMB
CUST_00587,2024-06-01,46-55,APAC,SMB
CUST_00588,2023-04-27,18-25,APAC,Enterprise
CUST_00589,2024-11-14,36-45,EU,SMB
CUST_00590,2024-12-18,18-25,EU,SMB
CUST_00591,2024-08-11,18-25,APAC,Startup
CUST_00592,2024-09-11,46-55,EU,Enterprise
CUST_00593,2024-10-26,26-35,APAC,Enterprise
CUST_00594,2023-08-30,46-55,US,SMB
CUST_00595,2024-09-11,36-45,APAC,Enterprise
CUST_00596,2023-08-29,26-35,EU,SMB
CUST_00597,2023-09-01,18-25,US,SMB
CUST_00598,2023-10-26,26-35,APAC,SMB
CUST_00599,2023-12-18,55+,APAC,SMB
CUST_00600,2024-03-01,18-25,EU,Startup
CUST_00601,2023-01-02,46-55,APAC,SMB
CUST_00602,2023-01-13,18-25,EU,Enterprise
CUST_00603,2023-10-02,18-25,APAC,SMB
CUST_00604,2023-07-06,36-45,APAC,SMB
CUST_00605,2023-02-24,46-55,LATAM,Startup
CUST_00606,2024-08-06,55+,APAC,Enterprise
CUST_00607,2024-09-23,26-35,EU,Startup
CUST_00608,2023-05-14,36-45,APAC,Startup
CUST_00609,2024-01-28,26-35,US,SMB
CUST_00610,2023-11-15,36-45,LATAM,Startup
CUST_00611,2023-07-01,55+,EU,Startup
CUST_00612,2024-09-15,46-55,LATAM,Enterprise
CUST_00613,2023-04-11,55+,US,Startup
CUST_00614,2024-05-09,26-35,EU,Enterprise
CUST_00615,2023-05-23,46-55,EU,Enterprise
CUST_00616,2024-06-09,26-35,EU,SMB
CUST_00617,2023-07-19,18-25,US,Startup
CUST_00618,2023-05-12,55+,EU,Startup
CUST_00619,2023-04-01,46-55,LATAM,SMB
CUST_00620,2024-05-03,55+,US,Enterprise
CUST_00621,2023-08-06,18-25,EU,Enterprise
CUST_00622,2023-03-23,18-25,EU,SMB
CUST_00623,2024-06-19,26-35,LATAM,Enterprise
CUST_00624,2023-09-25,36-45,APAC,Startup
CUST_00625,2023-12-24,36-45,LATAM,Enterprise
CUST_00626,2023-02-26,18-25,LATAM,Startup
CUST_00627,2023-01-23,26-35,US,Enterprise
CUST_00628,2023-12-13,46-55,APAC,Startup
CUST_00629,2024-03-26,26-35,EU,Startup
CUST_00630,2023-08-13,46-55,US,SMB
CUST_00631,2023-08-28,26-35,US,SMB
CUST_00632,2023-03-25,36-45,EU,SMB
CUST_00633,2024-10-01,55+,LATAM,Enterprise
CUST_00634,2024-05-14,55+,US,SMB
CUST_00635,2023-08-06,26-35,EU,SMB
CUST_00636,2023-03-01,46-55,LATAM,Enterprise
CUST_00637,2024-10-11,26-35,APAC,Enterprise
CUST_00638,2023-09-24,36-45,US,Startup
CUST_00639,2023-03-24,26-35,US,Enterprise
CUST_00640,2024-02-02,18-25,EU,SMB
CUST_00641,2023-03-13,55+,US,SMB
CUST_00642,2023-11-19,46-55,EU,Startup
CUST_00643,2024-04-11,26-35,EU,Startup
CUST_00644,2023-06-03,18-25,US,SMB
CUST_00645,2023-05-16,18-25,EU,Startup
CUST_00646,2024-10-22,55+,LATAM,Enterprise
CUST_00647,2024-02-07,36-45,US,Enterprise
CUST_00648,2023-01-15,18-25,LATAM,Enterprise
CUST_00649,2024-10-19,36-45,LATAM,Startup
CUST_00650,2024-03-10,26-35,APAC,Startup
CUST_00651,2024-03-22,26-35,US,Enterprise
CUST_00652,2023-01-18,36-45,US,Enterprise
CUST_00653,2023-12-28,55+,LATAM,Enterprise
CUST_00654,2024-06-30,18-25,LATAM,SMB
CUST_00655,2023-02-21,55+,APAC,Enterprise
CUST_00656,2024-07-26,55+,APAC,Enterprise
CUST_00657,2023-01-13,46-55,EU,SMB
CUST_00658,2023-10-30,36-45,LATAM,Startup
CUST_00659,2024-11-11,46-55,APAC,SMB
CUST_00660,2023-11-05,26-35,US,Startup
CUST_00661,2023-01-31,18-25,US,Enterprise
CUST_00662,2024-06-02,18-25,EU,Startup
CUST_00663,2023-02-12,18-25,APAC,Enterprise
CUST_00664,2023-02-25,55+,APAC,SMB
CUST_00665,2024-08-08,36-45,APAC,Enterprise
CUST_00666,2024-09-12,36-45,LATAM,SMB
CUST_00667,2023-10-16,36-45,EU,SMB
CUST_00668,2023-09-18,55+,EU,Startup
CUST_00669,2023-11-20,36-45,US,Startup
CUST_00670,2023-09-04,26-35,US,Startup
CUST_00671,2023-10-11,55+,EU,SMB
CUST_00672,2024-10-08,36-45,APAC,Enterprise
CUST_00673,2024-06-30,36-45,EU,Enterprise
CUST_00674,2023-11-03,55+,LATAM,Startup
CUST_00675,2024-04-27,26-35,EU,Enterprise
CUST_00676,2023-01-26,55+,APAC,Startup
CUST_00677,2023-06-09,36-45,EU,Startup
CUST_00678,2023-03-30,36-45,APAC,Enterprise
CUST_00679,2023-07-19,46-55,EU,Enterprise
CUST_00680,2024-12-10,46-55,US,Startup
CUST_00681,2023-08-28,55+,US,SMB
CUST_00682,2024-02-06,18-25,APAC,Enterprise
CUST_00683,2023-03-17,46-55,APAC,Startup
CUST_00684,2024-11-03,26-35,APAC,Enterprise
CUST_00685,2023-04-11,55+,APAC,Startup
CUST_00686,2024-04-17,18-25,EU,Enterprise
CUST_00687,2024-01-15,18-25,US,Enterprise
CUST_00688,2024-02-20,18-25,US,Enterprise
CUST_00689,2024-03-12,36-45,EU,Enterprise
CUST_00690,2023-10-16,26-35,APAC,SMB
CUST_00691,2024-03-09,18-25,APAC,Enterprise
CUST_00692,2023-08-17,26-35,US,Enterprise
CUST_00693,2024-03-17,18-25,US,Enterprise
CUST_00694,2024-06-04,26-35,LATAM,SMB
CUST_00695,2024-12-22,26-35,APAC,SMB
CUST_00696,2024-01-18,46-55,EU,Startup
CUST_00697,2024-01-23,36-45,EU,SMB
CUST_00698,2023-08-31,55+,APAC,Startup
CUST_00699,2024-08-07,26-35,LATAM,Startup
CUST_00700,2023-01-29,36-45,APAC,SMB
CUST_00701,2024-10-13,36-45,LATAM,Startup
CUST_00702,2024-02-06,18-25,US,Enterprise
CUST_00703,2023-08-31,26-35,APAC,Enterprise
CUST_00704,2023-11-22,55+,LATAM,SMB
CUST_00705,2024-06-16,26-35,EU,SMB
CUST_00706,2023-11-26,55+,EU,Startup
CUST_00707,2023-05-08,36-45,LATAM,SMB
CUST_00708,2023-09-24,26-35,EU,Startup
CUST_00709,2024-11-30,36-45,EU,SMB
CUST_00710,2023-03-17,46-55,APAC,Enterprise
CUST_00711,2024-01-03,26-35,APAC,Enterprise
CUST_00712,2023-04-26,18-25,APAC,Enterprise
CUST_00713,2024-06-05,55+,LATAM,SMB
CUST_00714,2023-09-02,26-35,LATAM,Startup
CUST_00715,2024-04-13,18-25,US,SMB
CUST_00716,2024-05-04,55+,US,SMB
CUST_00717,2024-08-03,18-25,LATAM,Startup
CUST_00718,2023-01-01,55+,US,Startup
CUST_00719,2023-10-16,55+,EU,SMB
CUST_00720,2024-04-30,36-45,LATAM,SMB
CUST_00721,2024-05-28,55+,LATAM,Startup
CUST_00722,2023-12-08,36-45,EU,Enterprise
CUST_00723,2023-05-18,46-55,EU,Startup
CUST_00724,2023-03-29,46-55,LATAM,Enterprise
CUST_00725,2023-11-30,18-25,APAC,Enterprise
CUST_00726,2023-07-02,36-45,LATAM,SMB
CUST_00727,2023-02-15,46-55,APAC,SMB
CUST_00728,2024-02-09,26-35,APAC,SMB
CUST_00729,2023-02-02,46-55,LATAM,SMB
CUST_00730,2023-03-29,18-25,EU,Enterprise
CUST_00731,2023-08-22,55+,EU,Startup
CUST_00732,2023-05-05,46-55,LATAM,Startup
CUST_00733,2024-01-20,46-55,US,Startup
CUST_00734,2023-07-15,46-55,US,Enterprise
CUST_00735,2024-12-04,26-35,US,SMB
CUST_00736,2024-12-21,46-55,APAC,Startup
CUST_00737,2024-04-15,46-55,EU,Enterprise
CUST_00738,2024-02-09,55+,LATAM,Startup
CUST_00739,2023-07-31,46-55,EU,Startup
CUST_00740,2023-01-24,18-25,LATAM,Startup
CUST_00741,2024-12-09,18-25,EU,Enterprise
CUST_00742,2023-10-06,46-55,APAC,Enterprise
CUST_00743,2024-12-30,46-55,LATAM,SMB
CUST_00744,2024-05-08,55+,EU,Startup
CUST_00745,2024-04-04,46-55,EU,SMB
CUST_00746,2024-10-19,18-25,LATAM,Enterprise
CUST_00747,2024-12-03,18-25,EU,Startup
CUST_00748,2023-12-08,18-25,APAC,SMB
CUST_00749,2023-12-13,36-45,US,Enterprise
CUST_00750,2024-06-12,18-25,LATAM,Enterprise
CUST_00751,2023-12-25,26-35,APAC,Startup
CUST_00752,2023-04-25,26-35,LATAM,SMB
CUST_00753,2023-04-01,18-25,EU,SMB
CUST_00754,2023-09-12,55+,EU,Startup
CUST_00755,2023-03-03,36-45,APAC,Enterprise
CUST_00756,2024-08-30,55+,LATAM,Enterprise
CUST_00757,2024-07-10,18-25,APAC,Enterprise
CUST_00758,2024-10-18,55+,EU,SMB
CUST_00759,2023-06-30,55+,APAC,SMB
CUST_00760,2024-06-13,46-55,APAC,SMB
CUST_00761,2024-04-04,46-55,APAC,SMB
CUST_00762,2023-08-19,26-35,LATAM,Startup
CUST_00763,2024-05-16,55+,US,Enterprise
CUST_00764,2023-01-12,55+,US,Startup
CUST_00765,2023-01-06,36-45,APAC,SMB
CUST_00766,2024-06-05,36-45,LATAM,SMB
CUST_00767,2023-12-13,18-25,US,SMB
CUST_00768,2023-08-13,36-45,APAC,SMB
CUST_00769,2024-06-16,26-35,APAC,Enterprise
CUST_00770,2024-08-15,36-45,EU,Startup
CUST_00771,2024-09-08,18-25,LATAM,SMB
CUST_00772,2023-05-09,55+,APAC,Startup
CUST_00773,2024-03-23,46-55,LATAM,Enterprise
CUST_00774,2023-06-11,46-55,US,Startup
CUST_00775,2023-04-09,36-45,EU,Enterprise
CUST_00776,2024-10-22,18-25,EU,SMB
CUST_00777,2023-05-17,36-45,LATAM,SMB
CUST_00778,2024-06-06,46-55,US,SMB
CUST_00779,2024-07-27,36-45,APAC,Enterprise
CUST_00780,2023-09-12,18-25,LATAM,SMB
CUST_00781,2024-03-07,46-55,APAC,Startup
CUST_00782,2023-03-22,46-55,EU,Startup
CUST_00783,2024-10-26,46-55,EU,SMB
CUST_00784,2024-03-23,36-45,LATAM,Startup
CUST_00785,2023-06-09,26-35,LATAM,SMB
CUST_00786,2024-01-27,36-45,EU,Startup
CUST_00787,2023-08-06,46-55,US,Startup
CUST_00788,2024-08-03,18-25,LATAM,SMB
CUST_00789,2023-11-04,55+,APAC,Startup
CUST_00790,2023-09-24,36-45,LATAM,Startup
CUST_00791,2023-02-13,46-55,EU,Enterprise
CUST_00792,2024-02-15,36-45,APAC,Startup
CUST_00793,2023-03-30,18-25,APAC,SMB
CUST_00794,2023-06-01,18-25,LATAM,Startup
CUST_00795,2024-10-22,55+,US,Enterprise
CUST_00796,2023-10-23,26-35,US,Startup
CUST_00797,2023-11-07,36-45,LATAM,Enterprise
CUST_00798,2024-02-27,26-35,APAC,Enterprise
CUST_00799,2024-10-10,55+,APAC,Startup
CUST_00800,2024-05-03,46-55,APAC,Enterprise
CUST_00801,2024-04-26,55+,APAC,SMB
CUST_00802,2024-12-28,36-45,EU,Enterprise
CUST_00803,2024-08-26,18-25,APAC,Enterprise
CUST_00804,2024-03-25,26-35,EU,Startup
CUST_00805,2024-07-22,18-25,LATAM,SMB
CUST_00806,2024-11-29,55+,LATAM,Startup
CUST_00807,2024-02-28,26-35,EU,Enterprise
CUST_00808,2024-05-20,36-45,LATAM,Enterprise
CUST_00809,2023-04-26,46-55,LATAM,SMB
CUST_00810,2024-04-23,26-35,APAC,SMB
CUST_00811,2023-01-16,55+,US,Startup
CUST_00812,2024-02-27,18-25,EU,SMB
CUST_00813,2023-08-14,18-25,LATAM,Enterprise
CUST_00814,2024-06-27,36-45,LATAM,Startup
CUST_00815,2023-02-02,26-35,APAC,Enterprise
CUST_00816,2024-06-26,26-35,APAC,SMB
CUST_00817,2023-12-26,55+,EU,Startup
CUST_00818,2023-01-09,46-55,US,Enterprise
CUST_00819,2024-01-04,36-45,APAC,Startup
CUST_00820,2024-08-31,18-25,EU,SMB
CUST_00821,2024-03-11,18-25,APAC,SMB
CUST_00822,2024-06-27,55+,EU,Startup
CUST_00823,2024-05-18,26-35,APAC,Startup
CUST_00824,2023-08-30,36-45,LATAM,Enterprise
CUST_00825,2024-01-16,46-55,US,Startup
CUST_00826,2024-06-15,55+,EU,Enterprise
CUST_00827,2023-12-04,26-35,APAC,Enterprise
CUST_00828,2023-02-09,26-35,LATAM,Startup
CUST_00829,2024-06-10,26-35,LATAM,Enterprise
CUST_00830,2024-08-28,26-35,US,Startup
CUST_00831,2023-04-21,36-45,US,Startup
CUST_00832,2024-01-05,36-45,LATAM,Startup
CUST_00833,2024-09-11,55+,US,SMB
CUST_00834,2024-11-03,55+,EU,SMB
CUST_00835,2023-11-26,46-55,US,Enterprise
CUST_00836,2023-07-12,18-25,EU,Startup
CUST_00837,2024-10-16,36-45,US,Enterprise
CUST_00838,2024-12-22,46-55,US,Startup
CUST_00839,2023-07-03,55+,LATAM,SMB
CUST_00840,2024-06-04,26-35,APAC,Enterprise
CUST_00841,2023-08-03,55+,APAC,Startup
CUST_00842,2024-04-03,26-35,LATAM,SMB
CUST_00843,2023-06-18,46-55,EU,SMB
CUST_00844,2023-05-28,36-45,EU,Enterprise
CUST_00845,2024-08-06,26-35,US,Enterprise
CUST_00846,2024-07-27,36-45,APAC,Enterprise
CUST_00847,2024-01-12,26-35,EU,SMB
CUST_00848,2024-06-24,36-45,APAC,Startup
CUST_00849,2024-04-11,36-45,LATAM,Startup
CUST_00850,2024-09-12,18-25,APAC,Startup
CUST_00851,2024-03-05,46-55,US,SMB
CUST_00852,2023-02-18,46-55,APAC,Enterprise
CUST_00853,2023-01-22,46-55,US,Startup
CUST_00854,2024-08-09,36-45,US,SMB
CUST_00855,2024-07-21,46-55,APAC,Enterprise
CUST_00856,2024-05-14,36-45,EU,SMB
CUST_00857,2024-02-02,36-45,APAC,SMB
CUST_00858,2023-12-31,18-25,APAC,Enterprise
CUST_00859,2023-03-06,18-25,LATAM,Enterprise
CUST_00860,2023-06-01,26-35,EU,Enterprise
CUST_00861,2024-03-19,46-55,US,Startup
CUST_00862,2024-05-12,55+,EU,Startup
CUST_00863,2023-09-16,36-45,LATAM,Enterprise
CUST_00864,2023-03-06,26-35,US,SMB
CUST_00865,2024-09-28,46-55,US,Startup
CUST_00866,2024-11-08,55+,APAC,Startup
CUST_00867,2024-08-29,18-25,LATAM,Startup
CUST_00868,2023-04-12,36-45,US,Enterprise
CUST_00869,2024-07-26,18-25,LATAM,Startup
CUST_00870,2023-10-31,46-55,EU,Startup
CUST_00871,2024-09-02,18-25,EU,Startup
CUST_00872,2023-12-20,46-55,EU,SMB
CUST_00873,2024-05-15,55+,APAC,Startup
CUST_00874,2024-09-23,26-35,APAC,SMB
CUST_00875,2024-05-26,26-35,APAC,SMB
CUST_00876,2024-04-23,36-45,US,Enterprise
CUST_00877,2023-04-14,18-25,APAC,Enterprise
CUST_00878,2023-07-29,55+,US,Startup
CUST_00879,2024-04-16,26-35,LATAM,Startup
CUST_00880,2024-09-04,18-25,LATAM,SMB
CUST_00881,2023-03-06,18-25,LATAM,Startup
CUST_00882,2023-04-09,46-55,US,Enterprise
CUST_00883,2023-05-10,36-45,EU,SMB
CUST_00884,2023-04-28,55+,EU,Startup
CUST_00885,2024-07-13,18-25,EU,SMB
CUST_00886,2023-04-01,36-45,US,Enterprise
CUST_00887,2024-05-28,55+,US,SMB
CUST_00888,2023-07-11,26-35,LATAM,SMB
CUST_00889,2024-07-15,26-35,US,Enterprise
CUST_00890,2024-03-01,26-35,US,Startup
CUST_00891,2023-09-13,55+,APAC,SMB
CUST_00892,2024-11-04,26-35,LATAM,Enterprise
CUST_00893,2024-08-25,36-45,APAC,Startup
CUST_00894,2024-02-06,46-55,US,Startup
CUST_00895,2024-07-12,46-55,APAC,Startup
CUST_00896,2024-07-16,36-45,LATAM,SMB
CUST_00897,2024-05-05,55+,EU,SMB
CUST_00898,2023-07-14,55+,LATAM,Enterprise
CUST_00899,2024-06-13,55+,APAC,Startup
CUST_00900,2024-01-19,46-55,LATAM,Enterprise
CUST_00901,2023-05-31,26-35,LATAM,Enterprise
CUST_00902,2023-06-27,46-55,US,Enterprise
CUST_00903,2024-01-27,18-25,APAC,Startup
CUST_00904,2023-05-10,26-35,US,Startup
CUST_00905,2024-05-22,46-55,EU,Startup
CUST_00906,2024-05-29,36-45,APAC,SMB
CUST_00907,2023-07-02,18-25,LATAM,SMB
CUST_00908,2024-03-13,46-55,APAC,Startup
CUST_00909,2023-07-20,36-45,EU,SMB
CUST_00910,2024-06-03,26-35,LATAM,Startup
CUST_00911,2023-11-16,46-55,US,Startup
CUST_00912,2023-12-24,36-45,APAC,SMB
CUST_00913,2023-11-11,26-35,LATAM,Enterprise
CUST_00914,2023-09-06,18-25,APAC,Enterprise
CUST_00915,2024-09-09,46-55,US,Startup
CUST_00916,2024-03-04,18-25,LATAM,SMB
CUST_00917,2024-01-24,26-35,US,Enterprise
CUST_00918,2024-06-29,26-35,LATAM,Startup
CUST_00919,2023-12-24,36-45,LATAM,Startup
CUST_00920,2023-04-07,26-35,US,SMB
CUST_00921,2023-06-01,46-55,APAC,Startup
CUST_00922,2024-12-07,36-45,US,SMB
CUST_00923,2023-03-24,36-45,EU,SMB
CUST_00924,2023-03-14,46-55,LATAM,Startup
CUST_00925,2023-07-18,55+,US,Enterprise
CUST_00926,2023-02-05,55+,APAC,SMB
CUST_00927,2023-09-17,36-45,US,Startup
CUST_00928,2024-03-27,46-55,US,SMB
CUST_00929,2024-02-26,36-45,EU,Startup
CUST_00930,2023-06-17,18-25,US,Enterprise
CUST_00931,2023-12-16,46-55,EU,Startup
CUST_00932,2023-02-28,18-25,US,Enterprise
CUST_00933,2024-03-22,18-25,US,SMB
CUST_00934,2023-01-14,26-35,LATAM,Enterprise
CUST_00935,2024-10-02,26-35,APAC,Enterprise
CUST_00936,2023-07-01,26-35,US,SMB
CUST_00937,2023-08-11,46-55,APAC,Startup
CUST_00938,2023-06-15,26-35,EU,Enterprise
CUST_00939,2024-08-19,36-45,EU,SMB
CUST_00940,2023-02-15,55+,APAC,Startup
CUST_00941,2023-07-27,18-25,LATAM,Enterprise
CUST_00942,2023-05-09,46-55,EU,Enterprise
CUST_00943,2024-10-23,46-55,LATAM,Startup
CUST_00944,2023-04-26,46-55,APAC,Startup
CUST_00945,2023-04-25,26-35,LATAM,Startup
CUST_00946,2024-06-23,26-35,US,Startup
CUST_00947,2024-02-18,55+,APAC,Startup
CUST_00948,2023-07-18,18-25,APAC,Enterprise
CUST_00949,2024-08-14,18-25,LATAM,SMB
CUST_00950,2023-11-08,55+,US,SMB
CUST_00951,2024-06-03,55+,APAC,Startup
CUST_00952,2024-10-27,26-35,LATAM,SMB
CUST_00953,2023-09-22,18-25,LATAM,Enterprise
CUST_00954,2023-07-26,46-55,LATAM,Enterprise
CUST_00955,2023-11-27,55+,US,SMB
CUST_00956,2023-11-11,55+,LATAM,Enterprise
CUST_00957,2023-07-15,26-35,LATAM,Startup
CUST_00958,2023-04-01,55+,US,Enterprise
CUST_00959,2023-02-19,36-45,APAC,Enterprise
CUST_00960,2023-02-24,18-25,EU,Startup
CUST_00961,2024-09-09,36-45,US,Startup
CUST_00962,2024-08-17,26-35,LATAM,Startup
CUST_00963,2024-05-11,55+,APAC,Startup
CUST_00964,2024-04-12,26-35,APAC,SMB
CUST_00965,2024-02-10,26-35,EU,SMB
CUST_00966,2024-10-28,55+,EU,Startup
CUST_00967,2024-03-12,26-35,EU,SMB
CUST_00968,2024-05-19,18-25,EU,SMB
CUST_00969,2024-01-28,18-25,US,SMB
CUST_00970,2023-10-08,55+,LATAM,Startup
CUST_00971,2024-04-18,18-25,LATAM,Startup
CUST_00972,2024-01-19,46-55,US,Startup
CUST_00973,2023-04-19,18-25,EU,Startup
CUST_00974,2023-06-12,55+,EU,SMB
CUST_00975,2024-08-23,55+,US,SMB
CUST_00976,2023-08-07,36-45,US,Enterprise
CUST_00977,2023-06-30,55+,US,Enterprise
CUST_00978,2023-11-15,46-55,APAC,Enterprise
CUST_00979,2024-04-07,18-25,APAC,Enterprise
CUST_00980,2023-02-03,36-45,US,Enterprise
CUST_00981,2024-11-17,26-35,US,SMB
CUST_00982,2023-04-04,36-45,US,SMB
CUST_00983,2024-01-25,26-35,EU,Enterprise
CUST_00984,2024-06-03,55+,LATAM,Startup
CUST_00985,2024-07-21,46-55,LATAM,SMB
CUST_00986,2023-02-05,18-25,US,Startup
CUST_00987,2023-07-15,36-45,LATAM,SMB
CUST_00988,2024-01-29,46-55,LATAM,Startup
CUST_00989,2024-09-24,18-25,LATAM,Enterprise
CUST_00990,2023-07-16,46-55,EU,SMB
CUST_00991,2024-08-27,18-25,APAC,SMB
CUST_00992,2023-10-11,36-45,APAC,Enterprise
CUST_00993,2023-09-19,36-45,EU,Enterprise
CUST_00994,2024-06-17,26-35,LATAM,Startup
CUST_00995,2024-05-25,18-25,LATAM,SMB
CUST_00996,2024-11-21,46-55,APAC,SMB
CUST_00997,2024-06-23,26-35,US,Startup
CUST_00998,2023-05-20,46-55,US,Enterprise
CUST_00999,2024-05-08,26-35,APAC,Startup
CUST_01000,2024-12-18,55+,US,Startup
CUST_01001,2024-03-16,55+,EU,Startup
CUST_01002,2024-11-28,55+,LATAM,SMB
CUST_01003,2024-10-28,26-35,US,Enterprise
CUST_01004,2024-08-15,36-45,APAC,Enterprise
CUST_01005,2023-10-18,46-55,APAC,Enterprise
CUST_01006,2024-02-18,36-45,LATAM,Enterprise
CUST_01007,2024-02-25,36-45,US,Enterprise
CUST_01008,2024-07-06,18-25,APAC,Startup
CUST_01009,2023-10-05,26-35,EU,Enterprise
CUST_01010,2024-06-16,46-55,APAC,Enterprise
CUST_01011,2023-09-21,26-35,LATAM,SMB
CUST_01012,2023-02-26,26-35,APAC,Startup
CUST_01013,2023-07-22,55+,EU,SMB
CUST_01014,2024-07-29,36-45,APAC,Startup
CUST_01015,2024-01-17,36-45,US,SMB
CUST_01016,2024-02-22,18-25,LATAM,SMB
CUST_01017,2023-07-01,18-25,APAC,Startup
CUST_01018,2023-05-21,55+,LATAM,Startup
CUST_01019,2023-10-25,55+,APAC,Enterprise
CUST_01020,2023-01-25,26-35,LATAM,SMB
CUST_01021,2023-04-09,36-45,LATAM,Startup
CUST_01022,2024-12-10,18-25,LATAM,SMB
CUST_01023,2023-08-12,55+,APAC,Startup
CUST_01024,2024-01-03,55+,APAC,Startup
CUST_01025,2024-07-14,36-45,LATAM,Enterprise
CUST_01026,2024-04-27,46-55,APAC,Enterprise
CUST_01027,2024-03-07,55+,US,Startup
CUST_01028,2023-03-28,55+,APAC,Startup
CUST_01029,2023-08-08,18-25,APAC,Enterprise
CUST_01030,2024-06-10,18-25,LATAM,SMB
CUST_01031,2023-10-05,46-55,EU,Enterprise
CUST_01032,2024-08-15,36-45,EU,SMB
CUST_01033,2023-11-20,55+,APAC,Enterprise
CUST_01034,2023-11-01,55+,LATAM,Enterprise
CUST_01035,2023-08-29,36-45,LATAM,Enterprise
CUST_01036,2023-08-13,46-55,US,Enterprise
CUST_01037,2023-03-02,46-55,APAC,Enterprise
CUST_01038,2023-06-09,18-25,LATAM,SMB
CUST_01039,2024-02-09,36-45,APAC,SMB
CUST_01040,2023-01-26,55+,EU,SMB
CUST_01041,2024-07-14,36-45,APAC,SMB
CUST_01042,2023-10-26,36-45,APAC,Enterprise
CUST_01043,2024-08-02,18-25,LATAM,SMB
CUST_01044,2024-02-28,18-25,US,Startup
CUST_01045,2023-09-03,55+,US,Startup
CUST_01046,2023-11-07,26-35,LATAM,Startup
CUST_01047,2023-05-30,18-25,LATAM,SMB
CUST_01048,2024-12-29,18-25,EU,SMB
CUST_01049,2023-07-20,55+,LATAM,SMB
CUST_01050,2023-08-10,18-25,APAC,Enterprise
CUST_01051,2024-04-03,55+,LATAM,Enterprise
CUST_01052,2023-08-09,46-55,APAC,SMB
CUST_01053,2023-08-07,26-35,LATAM,SMB
CUST_01054,2023-04-10,46-55,US,Enterprise
CUST_01055,2023-11-10,18-25,LATAM,Enterprise
CUST_01056,2023-11-06,36-45,US,Enterprise
CUST_01057,2024-05-21,36-45,US,SMB
CUST_01058,2024-03-04,55+,EU,Startup
CUST_01059,2023-11-25,26-35,LATAM,Enterprise
CUST_01060,2023-08-12,18-25,APAC,Startup
CUST_01061,2023-05-21,46-55,APAC,SMB
CUST_01062,2023-02-14,18-25,LATAM,Startup
CUST_01063,2023-07-09,18-25,EU,SMB
CUST_01064,2023-10-15,46-55,US,Enterprise
CUST_01065,2023-06-18,46-55,LATAM,Startup
CUST_01066,2024-03-18,46-55,EU,Enterprise
CUST_01067,2024-11-18,18-25,EU,Enterprise
CUST_01068,2024-07-17,55+,EU,SMB
CUST_01069,2023-11-07,18-25,US,Enterprise
CUST_01070,2023-05-06,55+,EU,SMB
CUST_01071,2024-12-30,55+,APAC,Startup
CUST_01072,2023-01-10,36-45,EU,Enterprise
CUST_01073,2023-06-15,18-25,EU,Enterprise
