customer_id,customer_segment,age_group,location,purchase_frequency,total_spent,avg_order_value,first_purchase,last_purchase,clv_segment
CUST_00309,Startup,26-35,EU,3,766.24,255.41333333333333,2024-03-31,2024-07-21,High Value
CUST_00310,SMB,55+,EU,1,479.52,479.52,2024-10-27,2024-10-27,High Value
CUST_00311,Enterprise,18-25,US,1,302.51,302.51,2024-08-16,2024-08-16,High Value
CUST_00312,Enterprise,18-25,EU,0,0.0,0.0,,,No Purchase
CUST_00313,SMB,18-25,EU,1,376.97,376.97,2023-09-27,2023-09-27,High Value
CUST_00314,Startup,46-55,EU,1,413.03,413.03,2023-03-17,2023-03-17,High Value
CUST_00315,Startup,26-35,US,1,344.64,344.64,2024-10-26,2024-10-26,High Value
CUST_00316,Startup,18-25,EU,1,204.88,204.88,2023-05-18,2023-05-18,Medium Value
CUST_00317,Startup,26-35,EU,1,257.0,257.0,2024-12-17,2024-12-17,Medium Value
CUST_00318,SMB,18-25,LATAM,0,0.0,0.0,,,No Purchase
CUST_00319,Startup,36-45,LATAM,1,415.5,415.5,2023-01-07,2023-01-07,High Value
CUST_00320,SMB,46-55,LATAM,0,0.0,0.0,,,No Purchase
CUST_00321,SMB,55+,EU,0,0.0,0.0,,,No Purchase
CUST_00322,Startup,55+,APAC,1,359.56,359.56,2023-07-17,2023-07-17,High Value
CUST_00323,Startup,36-45,LATAM,3,593.15,197.71666666666667,2024-06-08,2024-11-07,High Value
CUST_00324,SMB,26-35,APAC,1,274.01,274.01,2024-06-23,2024-06-23,Medium Value
CUST_00325,Startup,36-45,EU,1,431.09,431.09,2024-10-16,2024-10-16,High Value
CUST_00326,Startup,26-35,LATAM,2,312.12,156.06,2024-07-25,2024-10-25,High Value
CUST_00327,Startup,36-45,EU,1,448.82,448.82,2023-12-07,2023-12-07,High Value
CUST_00328,SMB,36-45,US,0,0.0,0.0,,,No Purchase
CUST_00329,SMB,46-55,EU,1,454.81,454.81,2023-02-08,2023-02-08,High Value
CUST_00330,SMB,36-45,US,0,0.0,0.0,,,No Purchase
CUST_00331,SMB,36-45,US,0,0.0,0.0,,,No Purchase
CUST_00332,Startup,36-45,EU,0,0.0,0.0,,,No Purchase
CUST_00333,Startup,18-25,EU,2,276.48,138.24,2024-10-27,2024-11-29,Medium Value
CUST_00334,Startup,46-55,APAC,1,131.27,131.27,2023-02-26,2023-02-26,Medium Value
CUST_00335,Enterprise,26-35,EU,3,500.87,166.95666666666668,2023-12-24,2024-05-04,High Value
CUST_00336,SMB,18-25,LATAM,0,0.0,0.0,,,No Purchase
CUST_00337,Enterprise,26-35,LATAM,2,279.03999999999996,139.51999999999998,2023-06-20,2023-09-08,Medium Value
CUST_00338,Enterprise,55+,EU,1,416.81,416.81,2024-12-27,2024-12-27,High Value
CUST_00339,Startup,26-35,LATAM,1,214.49,214.49,2023-05-12,2023-05-12,Medium Value
CUST_00340,Startup,55+,US,2,666.46,333.23,2024-01-27,2024-03-28,High Value
CUST_00341,Enterprise,55+,US,0,0.0,0.0,,,No Purchase
CUST_00342,Startup,36-45,APAC,0,0.0,0.0,,,No Purchase
CUST_00343,Startup,26-35,US,0,0.0,0.0,,,No Purchase
CUST_00344,SMB,46-55,APAC,0,0.0,0.0,,,No Purchase
CUST_00345,Enterprise,26-35,EU,1,257.21,257.21,2024-11-08,2024-11-08,Medium Value
CUST_00346,Enterprise,46-55,APAC,1,107.06,107.06,2024-01-15,2024-01-15,Medium Value
CUST_00347,Enterprise,46-55,APAC,3,821.22,273.74,2023-08-13,2023-11-28,High Value
CUST_00348,Startup,18-25,LATAM,1,478.62,478.62,2024-05-07,2024-05-07,High Value
CUST_00349,Enterprise,26-35,APAC,0,0.0,0.0,,,No Purchase
CUST_00350,Startup,18-25,EU,0,0.0,0.0,,,No Purchase
CUST_00351,Startup,46-55,LATAM,1,300.71,300.71,2023-08-07,2023-08-07,High Value
CUST_00352,Enterprise,55+,US,0,0.0,0.0,,,No Purchase
CUST_00353,Startup,18-25,EU,1,415.82,415.82,2023-03-12,2023-03-12,High Value
CUST_00354,SMB,18-25,US,1,483.71,483.71,2024-05-05,2024-05-05,High Value
CUST_00355,SMB,36-45,APAC,2,594.31,297.155,2023-02-20,2023-03-28,High Value
CUST_00356,Startup,46-55,LATAM,1,416.82,416.82,2024-05-11,2024-05-11,High Value
CUST_00357,SMB,55+,APAC,1,346.61,346.61,2024-03-06,2024-03-06,High Value
CUST_00358,Enterprise,55+,EU,0,0.0,0.0,,,No Purchase
CUST_00359,Startup,46-55,US,2,510.03999999999996,255.01999999999998,2023-03-30,2023-05-31,High Value
CUST_00360,Startup,18-25,APAC,1,85.92,85.92,2023-11-20,2023-11-20,Low Value
CUST_00361,Startup,55+,US,1,283.76,283.76,2024-07-03,2024-07-03,Medium Value
CUST_00362,Startup,26-35,EU,2,489.37,244.685,2023-08-04,2023-11-14,High Value
CUST_00363,SMB,36-45,US,1,316.68,316.68,2024-04-05,2024-04-05,High Value
CUST_00364,Startup,46-55,US,0,0.0,0.0,,,No Purchase
CUST_00365,Enterprise,36-45,EU,0,0.0,0.0,,,No Purchase
CUST_00366,Enterprise,36-45,US,2,273.85,136.925,2024-01-19,2024-04-01,Medium Value
CUST_00367,Enterprise,18-25,APAC,0,0.0,0.0,,,No Purchase
CUST_00368,SMB,36-45,US,0,0.0,0.0,,,No Purchase
CUST_00369,SMB,18-25,APAC,0,0.0,0.0,,,No Purchase
CUST_00370,Enterprise,18-25,APAC,1,423.38,423.38,2023-08-03,2023-08-03,High Value
CUST_00371,Startup,46-55,EU,2,565.73,282.865,2024-01-12,2024-04-15,High Value
CUST_00372,Startup,46-55,APAC,1,185.88,185.88,2024-10-28,2024-10-28,Medium Value
CUST_00373,Startup,55+,US,2,605.48,302.74,2023-05-25,2023-08-30,High Value
CUST_00374,SMB,55+,LATAM,0,0.0,0.0,,,No Purchase
CUST_00375,Startup,55+,APAC,3,616.99,205.66333333333333,2023-12-10,2024-07-14,High Value
CUST_00376,Enterprise,55+,US,1,120.34,120.34,2024-05-07,2024-05-07,Medium Value
CUST_00377,Enterprise,18-25,US,0,0.0,0.0,,,No Purchase
CUST_00378,Enterprise,46-55,APAC,1,239.31,239.31,2023-09-08,2023-09-08,Medium Value
CUST_00379,Enterprise,55+,LATAM,2,456.64,228.32,2024-02-29,2024-04-09,High Value
CUST_00380,SMB,18-25,APAC,1,117.95,117.95,2024-08-20,2024-08-20,Medium Value
CUST_00381,SMB,36-45,US,1,121.28,121.28,2023-12-08,2023-12-08,Medium Value
CUST_00382,Startup,18-25,LATAM,1,465.74,465.74,2023-09-16,2023-09-16,High Value
CUST_00383,Startup,26-35,US,1,431.04,431.04,2024-11-09,2024-11-09,High Value
CUST_00384,SMB,26-35,US,0,0.0,0.0,,,No Purchase
CUST_00385,SMB,26-35,APAC,1,492.65,492.65,2024-05-22,2024-05-22,High Value
CUST_00386,Enterprise,46-55,APAC,2,300.19,150.095,2023-09-04,2023-11-24,High Value
CUST_00387,Enterprise,26-35,LATAM,0,0.0,0.0,,,No Purchase
CUST_00388,SMB,55+,LATAM,1,72.62,72.62,2023-03-25,2023-03-25,Low Value
CUST_00389,Startup,46-55,EU,0,0.0,0.0,,,No Purchase
CUST_00390,Startup,46-55,EU,1,283.25,283.25,2024-04-16,2024-04-16,Medium Value
CUST_00391,SMB,18-25,APAC,1,229.62,229.62,2023-06-21,2023-06-21,Medium Value
CUST_00392,SMB,18-25,US,1,278.62,278.62,2023-03-01,2023-03-01,Medium Value
CUST_00393,SMB,46-55,LATAM,0,0.0,0.0,,,No Purchase
CUST_00394,Enterprise,18-25,EU,1,124.27,124.27,2024-05-14,2024-05-14,Medium Value
CUST_00395,Startup,26-35,APAC,0,0.0,0.0,,,No Purchase
CUST_00396,Enterprise,55+,APAC,1,185.15,185.15,2023-12-01,2023-12-01,Medium Value
CUST_00397,Startup,18-25,LATAM,1,126.23,126.23,2024-10-24,2024-10-24,Medium Value
CUST_00398,Startup,26-35,APAC,3,550.31,183.43666666666664,2024-04-12,2024-09-23,High Value
CUST_00399,Enterprise,26-35,APAC,3,542.8299999999999,180.9433333333333,2023-05-02,2023-08-17,High Value
CUST_00400,Startup,26-35,US,1,290.71,290.71,2023-11-15,2023-11-15,Medium Value
CUST_00401,Enterprise,36-45,US,2,577.49,288.745,2023-06-18,2023-08-05,High Value
CUST_00402,Enterprise,26-35,US,0,0.0,0.0,,,No Purchase
CUST_00403,Startup,26-35,APAC,2,326.87,163.435,2024-07-03,2024-10-24,High Value
CUST_00404,Startup,55+,APAC,2,553.44,276.72,2024-08-30,2024-10-03,High Value
CUST_00405,Enterprise,18-25,US,0,0.0,0.0,,,No Purchase
CUST_00406,Enterprise,36-45,US,1,71.18,71.18,2024-07-29,2024-07-29,Low Value
CUST_00407,Startup,18-25,APAC,2,559.76,279.88,2023-11-24,2024-02-07,High Value
CUST_00408,Enterprise,46-55,US,1,469.93,469.93,2024-11-19,2024-11-19,High Value
CUST_00409,Enterprise,55+,US,1,268.43,268.43,2023-07-31,2023-07-31,Medium Value
CUST_00410,Startup,36-45,US,2,277.40999999999997,138.70499999999998,2023-07-29,2023-11-09,Medium Value
CUST_00411,SMB,36-45,EU,3,634.38,211.46,2024-10-07,2024-12-22,High Value
CUST_00412,Startup,26-35,APAC,0,0.0,0.0,,,No Purchase
CUST_00413,SMB,18-25,EU,0,0.0,0.0,,,No Purchase
CUST_00414,SMB,46-55,LATAM,1,189.98,189.98,2023-04-22,2023-04-22,Medium Value
CUST_00415,Enterprise,18-25,APAC,0,0.0,0.0,,,No Purchase
CUST_00416,Startup,46-55,EU,2,255.97000000000003,127.98500000000001,2024-04-11,2024-07-14,Medium Value
CUST_00417,Startup,36-45,LATAM,0,0.0,0.0,,,No Purchase
CUST_00418,SMB,36-45,EU,1,250.28,250.28,2023-02-04,2023-02-04,Medium Value
CUST_00419,Startup,26-35,US,1,399.17,399.17,2024-03-02,2024-03-02,High Value
CUST_00420,Startup,46-55,EU,1,145.73,145.73,2023-07-13,2023-07-13,Medium Value
CUST_00421,SMB,18-25,APAC,3,349.84,116.61333333333333,2023-11-09,2024-04-21,High Value
CUST_00422,Startup,18-25,US,1,142.99,142.99,2024-07-25,2024-07-25,Medium Value
CUST_00423,SMB,55+,LATAM,2,575.04,287.52,2023-07-24,2023-10-16,High Value
CUST_00424,SMB,18-25,APAC,1,268.91,268.91,2024-03-29,2024-03-29,Medium Value
CUST_00425,SMB,26-35,LATAM,3,560.89,186.96333333333334,2023-04-05,2023-09-30,High Value
CUST_00426,SMB,55+,APAC,1,490.54,490.54,2023-01-02,2023-01-02,High Value
CUST_00427,SMB,26-35,APAC,2,621.6,310.8,2023-02-03,2023-05-08,High Value
CUST_00428,Startup,36-45,LATAM,1,171.57,171.57,2023-02-10,2023-02-10,Medium Value
CUST_00429,Startup,18-25,EU,2,161.43,80.715,2024-01-02,2024-02-29,Medium Value
CUST_00430,Startup,26-35,APAC,1,437.25,437.25,2024-07-09,2024-07-09,High Value
CUST_00431,Enterprise,36-45,EU,1,465.29,465.29,2023-09-02,2023-09-02,High Value
CUST_00432,SMB,46-55,EU,1,432.75,432.75,2024-08-21,2024-08-21,High Value
CUST_00433,Enterprise,55+,US,0,0.0,0.0,,,No Purchase
CUST_00434,Startup,46-55,LATAM,1,274.24,274.24,2023-04-05,2023-04-05,Medium Value
CUST_00435,Startup,46-55,EU,1,479.01,479.01,2024-10-05,2024-10-05,High Value
CUST_00436,SMB,18-25,APAC,1,246.59,246.59,2023-05-16,2023-05-16,Medium Value
CUST_00437,Startup,46-55,LATAM,2,115.08000000000001,57.540000000000006,2023-07-05,2023-09-21,Medium Value
CUST_00438,SMB,26-35,APAC,6,1184.0699999999997,197.34499999999994,2023-11-03,2024-11-22,High Value
CUST_00439,Startup,46-55,US,2,411.44000000000005,205.72000000000003,2023-12-28,2024-03-28,High Value
CUST_00440,Enterprise,36-45,EU,2,474.78999999999996,237.39499999999998,2024-05-06,2024-08-17,High Value
CUST_00441,Enterprise,46-55,EU,0,0.0,0.0,,,No Purchase
CUST_00442,SMB,46-55,US,2,388.34000000000003,194.17000000000002,2024-05-05,2024-07-25,High Value
CUST_00443,Startup,36-45,APAC,1,204.99,204.99,2023-04-16,2023-04-16,Medium Value
CUST_00444,Enterprise,18-25,US,0,0.0,0.0,,,No Purchase
CUST_00445,Enterprise,55+,EU,3,528.99,176.33,2024-01-30,2024-05-10,High Value
CUST_00446,SMB,46-55,EU,0,0.0,0.0,,,No Purchase
CUST_00447,Enterprise,36-45,EU,1,223.36,223.36,2024-08-04,2024-08-04,Medium Value
CUST_00448,SMB,46-55,US,1,225.86,225.86,2023-04-09,2023-04-09,Medium Value
CUST_00449,Enterprise,55+,LATAM,1,344.62,344.62,2024-08-05,2024-08-05,High Value
CUST_00450,Enterprise,46-55,US,0,0.0,0.0,,,No Purchase
CUST_00451,Enterprise,18-25,APAC,0,0.0,0.0,,,No Purchase
CUST_00452,Enterprise,55+,US,1,360.81,360.81,2023-10-25,2023-10-25,High Value
CUST_00453,Startup,18-25,LATAM,1,145.82,145.82,2024-09-25,2024-09-25,Medium Value
CUST_00454,SMB,46-55,APAC,1,201.39,201.39,2023-10-10,2023-10-10,Medium Value
CUST_00455,Enterprise,36-45,EU,1,202.84,202.84,2024-08-01,2024-08-01,Medium Value
CUST_00456,Enterprise,46-55,LATAM,0,0.0,0.0,,,No Purchase
CUST_00457,Startup,36-45,US,4,799.74,199.935,2023-11-25,2024-08-10,High Value
CUST_00458,SMB,26-35,APAC,1,359.26,359.26,2024-02-20,2024-02-20,High Value
CUST_00459,Startup,18-25,US,1,234.33,234.33,2023-12-15,2023-12-15,Medium Value
CUST_00460,SMB,55+,APAC,1,338.22,338.22,2023-08-07,2023-08-07,High Value
CUST_00461,SMB,46-55,EU,0,0.0,0.0,,,No Purchase
CUST_00462,SMB,26-35,EU,3,680.69,226.89666666666668,2023-12-04,2024-05-13,High Value
CUST_00463,Enterprise,26-35,APAC,1,98.65,98.65,2024-06-17,2024-06-17,Low Value
CUST_00464,Enterprise,36-45,EU,1,272.75,272.75,2023-09-28,2023-09-28,Medium Value
CUST_00465,Enterprise,18-25,APAC,0,0.0,0.0,,,No Purchase
CUST_00466,Enterprise,36-45,APAC,1,146.53,146.53,2024-03-11,2024-03-11,Medium Value
CUST_00467,Startup,26-35,US,0,0.0,0.0,,,No Purchase
CUST_00468,Enterprise,36-45,US,1,266.33,266.33,2023-04-30,2023-04-30,Medium Value
CUST_00469,Enterprise,46-55,EU,2,570.1,285.05,2023-05-24,2023-08-23,High Value
CUST_00470,Enterprise,18-25,APAC,0,0.0,0.0,,,No Purchase
CUST_00471,Startup,46-55,US,0,0.0,0.0,,,No Purchase
CUST_00472,Startup,55+,US,2,274.31,137.155,2024-04-26,2024-07-07,Medium Value
CUST_00473,Enterprise,36-45,US,3,447.28000000000003,149.09333333333333,2024-08-19,2024-12-04,High Value
CUST_00474,Enterprise,18-25,US,2,790.38,395.19,2023-09-01,2023-10-23,High Value
CUST_00475,Startup,46-55,EU,1,364.4,364.4,2024-10-12,2024-10-12,High Value
CUST_00476,Startup,55+,US,0,0.0,0.0,,,No Purchase
CUST_00477,Enterprise,46-55,US,2,661.21,330.605,2024-01-19,2024-02-21,High Value
CUST_00478,Enterprise,18-25,US,0,0.0,0.0,,,No Purchase
CUST_00479,SMB,26-35,LATAM,0,0.0,0.0,,,No Purchase
CUST_00480,SMB,46-55,US,2,346.8,173.4,2023-01-28,2023-03-03,High Value
CUST_00481,SMB,26-35,US,2,364.12,182.06,2023-11-02,2023-12-16,High Value
CUST_00482,Enterprise,55+,LATAM,0,0.0,0.0,,,No Purchase
CUST_00483,Startup,36-45,LATAM,0,0.0,0.0,,,No Purchase
CUST_00484,SMB,46-55,APAC,0,0.0,0.0,,,No Purchase
CUST_00485,Startup,36-45,LATAM,0,0.0,0.0,,,No Purchase
CUST_00486,Enterprise,46-55,APAC,1,144.05,144.05,2024-10-19,2024-10-19,Medium Value
CUST_00487,SMB,36-45,APAC,1,499.73,499.73,2023-08-27,2023-08-27,High Value
CUST_00488,Startup,46-55,EU,1,68.71,68.71,2024-08-24,2024-08-24,Low Value
CUST_00489,SMB,36-45,APAC,1,183.16,183.16,2024-01-02,2024-01-02,Medium Value
CUST_00490,SMB,26-35,EU,0,0.0,0.0,,,No Purchase
CUST_00491,Startup,36-45,APAC,1,60.11,60.11,2024-11-18,2024-11-18,Low Value
CUST_00492,SMB,55+,EU,1,245.43,245.43,2024-06-04,2024-06-04,Medium Value
CUST_00493,SMB,46-55,US,1,328.49,328.49,2024-09-26,2024-09-26,High Value
CUST_00494,Startup,18-25,APAC,1,181.09,181.09,2024-08-15,2024-08-15,Medium Value
CUST_00495,Startup,55+,LATAM,1,497.47,497.47,2024-12-14,2024-12-14,High Value
CUST_00496,Enterprise,36-45,US,1,252.49,252.49,2023-06-11,2023-06-11,Medium Value
CUST_00497,Enterprise,55+,APAC,1,317.78,317.78,2024-04-25,2024-04-25,High Value
CUST_00498,Enterprise,26-35,LATAM,1,359.13,359.13,2024-06-14,2024-06-14,High Value
CUST_00499,Enterprise,26-35,LATAM,1,67.79,67.79,2024-04-21,2024-04-21,Low Value
CUST_00500,Enterprise,46-55,US,0,0.0,0.0,,,No Purchase
CUST_00501,Enterprise,36-45,US,0,0.0,0.0,,,No Purchase
CUST_00502,SMB,26-35,LATAM,0,0.0,0.0,,,No Purchase
CUST_00503,SMB,36-45,LATAM,1,375.22,375.22,2024-01-06,2024-01-06,High Value
CUST_00504,Startup,46-55,APAC,1,164.24,164.24,2023-09-25,2023-09-25,Medium Value
CUST_00505,Startup,55+,EU,0,0.0,0.0,,,No Purchase
CUST_00506,Startup,46-55,EU,1,112.48,112.48,2024-07-05,2024-07-05,Medium Value
CUST_00507,SMB,46-55,US,2,523.46,261.73,2023-06-22,2023-08-23,High Value
CUST_00508,Enterprise,26-35,EU,0,0.0,0.0,,,No Purchase
CUST_00509,Enterprise,46-55,EU,1,409.75,409.75,2024-01-07,2024-01-07,High Value
CUST_00510,SMB,18-25,US,0,0.0,0.0,,,No Purchase
CUST_00511,SMB,18-25,US,3,634.3700000000001,211.4566666666667,2023-07-25,2024-01-22,High Value
CUST_00512,Startup,36-45,US,1,274.58,274.58,2024-07-17,2024-07-17,Medium Value
CUST_00513,SMB,55+,US,1,396.25,396.25,2023-03-18,2023-03-18,High Value
CUST_00514,Startup,36-45,US,6,1472.5,245.41666666666666,2023-07-05,2024-04-30,High Value
CUST_00515,SMB,46-55,LATAM,2,477.99,238.995,2024-07-11,2024-09-27,High Value
CUST_00516,Startup,55+,US,0,0.0,0.0,,,No Purchase
CUST_00517,Startup,36-45,APAC,1,437.34,437.34,2023-10-22,2023-10-22,High Value
CUST_00518,Enterprise,55+,LATAM,1,58.7,58.7,2024-04-11,2024-04-11,Low Value
CUST_00519,SMB,36-45,LATAM,1,227.34,227.34,2023-03-11,2023-03-11,Medium Value
CUST_00520,Enterprise,36-45,LATAM,1,181.12,181.12,2023-10-26,2023-10-26,Medium Value
CUST_00521,Startup,18-25,US,2,289.96000000000004,144.98000000000002,2023-11-20,2024-02-11,Medium Value
CUST_00522,Startup,46-55,US,1,309.43,309.43,2024-10-19,2024-10-19,High Value
CUST_00523,Enterprise,18-25,APAC,1,194.68,194.68,2024-11-29,2024-11-29,Medium Value
CUST_00524,Startup,26-35,US,1,229.8,229.8,2023-11-26,2023-11-26,Medium Value
CUST_00525,Enterprise,36-45,EU,2,376.76,188.38,2024-06-09,2024-08-24,High Value
CUST_00526,Startup,26-35,APAC,1,319.89,319.89,2023-11-29,2023-11-29,High Value
CUST_00527,SMB,55+,EU,1,382.48,382.48,2023-03-20,2023-03-20,High Value
CUST_00528,Startup,18-25,EU,2,566.38,283.19,2023-05-06,2023-06-10,High Value
CUST_00529,Enterprise,46-55,LATAM,1,150.81,150.81,2023-11-09,2023-11-09,Medium Value
CUST_00530,Startup,26-35,EU,1,55.74,55.74,2023-02-23,2023-02-23,Low Value
CUST_00531,Startup,26-35,US,1,189.15,189.15,2024-11-18,2024-11-18,Medium Value
CUST_00532,Startup,36-45,US,1,215.9,215.9,2024-12-21,2024-12-21,Medium Value
CUST_00533,Startup,26-35,LATAM,2,368.12,184.06,2023-11-18,2024-01-21,High Value
CUST_00534,SMB,18-25,EU,1,308.29,308.29,2024-06-21,2024-06-21,High Value
CUST_00535,Enterprise,46-55,EU,0,0.0,0.0,,,No Purchase
CUST_00536,Startup,46-55,APAC,1,134.24,134.24,2024-04-20,2024-04-20,Medium Value
CUST_00537,Enterprise,18-25,US,1,390.84,390.84,2023-09-03,2023-09-03,High Value
CUST_00538,SMB,55+,LATAM,2,422.75,211.375,2024-11-07,2024-12-12,High Value
CUST_00539,Enterprise,46-55,LATAM,0,0.0,0.0,,,No Purchase
CUST_00540,SMB,46-55,APAC,2,581.46,290.73,2023-03-01,2023-05-18,High Value
CUST_00541,SMB,26-35,US,5,1037.83,207.56599999999997,2023-03-17,2024-01-14,High Value
CUST_00542,Startup,18-25,APAC,1,340.06,340.06,2023-12-22,2023-12-22,High Value
CUST_00543,Startup,46-55,US,3,601.2,200.4,2024-08-04,2024-11-04,High Value
CUST_00544,SMB,36-45,LATAM,1,368.41,368.41,2024-04-01,2024-04-01,High Value
CUST_00545,SMB,26-35,APAC,2,331.6,165.8,2023-09-14,2024-01-06,High Value
CUST_00546,SMB,18-25,LATAM,0,0.0,0.0,,,No Purchase
CUST_00547,Startup,36-45,US,0,0.0,0.0,,,No Purchase
CUST_00548,SMB,36-45,LATAM,0,0.0,0.0,,,No Purchase
CUST_00549,Startup,26-35,US,2,597.51,298.755,2023-09-04,2023-11-29,High Value
CUST_00550,Startup,26-35,EU,1,277.96,277.96,2023-05-27,2023-05-27,Medium Value
CUST_00551,SMB,26-35,APAC,2,434.61,217.305,2024-01-05,2024-02-09,High Value
CUST_00552,SMB,36-45,LATAM,0,0.0,0.0,,,No Purchase
CUST_00553,Startup,46-55,LATAM,2,658.6999999999999,329.34999999999997,2023-04-12,2023-06-14,High Value
CUST_00554,Enterprise,55+,EU,3,728.36,242.78666666666666,2024-09-12,2024-12-10,High Value
CUST_00555,Startup,46-55,LATAM,3,482.56,160.85333333333332,2023-06-08,2023-10-07,High Value
CUST_00556,Startup,26-35,EU,1,179.93,179.93,2023-12-28,2023-12-28,Medium Value
CUST_00557,SMB,18-25,EU,2,741.9300000000001,370.96500000000003,2023-12-06,2024-02-25,High Value
CUST_00558,Startup,26-35,APAC,1,236.33,236.33,2024-06-29,2024-06-29,Medium Value
CUST_00559,Startup,46-55,LATAM,1,310.6,310.6,2023-02-28,2023-02-28,High Value
CUST_00560,Enterprise,26-35,US,2,406.03000000000003,203.01500000000001,2024-07-03,2024-10-23,High Value
CUST_00561,Enterprise,55+,EU,0,0.0,0.0,,,No Purchase
CUST_00562,SMB,46-55,APAC,1,312.91,312.91,2025-01-06,2025-01-06,High Value
CUST_00563,Startup,55+,EU,0,0.0,0.0,,,No Purchase
CUST_00564,Enterprise,18-25,APAC,0,0.0,0.0,,,No Purchase
CUST_00565,Enterprise,26-35,US,2,456.68999999999994,228.34499999999997,2024-02-04,2024-05-09,High Value
CUST_00566,Enterprise,18-25,LATAM,0,0.0,0.0,,,No Purchase
CUST_00567,Enterprise,55+,LATAM,3,540.44,180.14666666666668,2024-06-25,2024-09-16,High Value
CUST_00568,Startup,26-35,APAC,1,273.21,273.21,2023-10-03,2023-10-03,Medium Value
CUST_00569,Enterprise,18-25,US,1,100.53,100.53,2024-08-03,2024-08-03,Medium Value
CUST_00570,SMB,36-45,US,0,0.0,0.0,,,No Purchase
CUST_00571,SMB,55+,LATAM,0,0.0,0.0,,,No Purchase
CUST_00572,SMB,18-25,LATAM,1,160.6,160.6,2024-10-01,2024-10-01,Medium Value
CUST_00573,Enterprise,55+,APAC,4,904.72,226.18,2023-10-31,2024-07-15,High Value
CUST_00574,Enterprise,26-35,US,0,0.0,0.0,,,No Purchase
CUST_00575,Startup,26-35,US,1,109.85,109.85,2023-06-05,2023-06-05,Medium Value
CUST_00576,Enterprise,46-55,APAC,0,0.0,0.0,,,No Purchase
CUST_00577,Startup,18-25,LATAM,1,458.85,458.85,2024-05-19,2024-05-19,High Value
CUST_00578,Startup,46-55,LATAM,1,286.34,286.34,2024-11-19,2024-11-19,Medium Value
CUST_00579,SMB,46-55,US,1,406.26,406.26,2024-02-14,2024-02-14,High Value
CUST_00580,Startup,18-25,EU,1,277.79,277.79,2024-03-24,2024-03-24,Medium Value
CUST_00581,Enterprise,36-45,US,1,319.29,319.29,2023-01-31,2023-01-31,High Value
CUST_00582,Enterprise,36-45,EU,1,336.68,336.68,2024-12-12,2024-12-12,High Value
CUST_00583,SMB,26-35,US,0,0.0,0.0,,,No Purchase
CUST_00584,Enterprise,18-25,EU,1,81.39,81.39,2023-03-31,2023-03-31,Low Value
CUST_00585,SMB,18-25,US,1,396.05,396.05,2024-10-26,2024-10-26,High Value
CUST_00586,Startup,46-55,EU,0,0.0,0.0,,,No Purchase
CUST_00587,Enterprise,36-45,US,0,0.0,0.0,,,No Purchase
CUST_00588,SMB,18-25,EU,0,0.0,0.0,,,No Purchase
CUST_00589,Enterprise,18-25,LATAM,1,123.32,123.32,2024-12-08,2024-12-08,Medium Value
CUST_00590,SMB,18-25,APAC,0,0.0,0.0,,,No Purchase
CUST_00591,Startup,55+,EU,2,612.79,306.395,2023-12-20,2024-01-23,High Value
CUST_00592,Startup,26-35,US,4,696.04,174.01,2023-05-08,2023-11-12,High Value
CUST_00593,SMB,55+,LATAM,1,188.11,188.11,2023-02-10,2023-02-10,Medium Value
CUST_00594,Startup,46-55,LATAM,1,128.07,128.07,2024-02-08,2024-02-08,Medium Value
CUST_00595,SMB,55+,APAC,0,0.0,0.0,,,No Purchase
CUST_00596,SMB,26-35,US,2,423.33,211.665,2023-09-14,2023-10-15,High Value
CUST_00597,Startup,18-25,US,3,526.99,175.66333333333333,2024-03-05,2024-06-14,High Value
CUST_00598,Startup,36-45,LATAM,1,227.59,227.59,2024-11-03,2024-11-03,Medium Value
CUST_00599,Startup,18-25,APAC,1,209.78,209.78,2024-03-29,2024-03-29,Medium Value
CUST_00600,Enterprise,26-35,APAC,1,357.1,357.1,2024-12-11,2024-12-11,High Value
CUST_00601,SMB,18-25,US,2,596.59,298.295,2024-04-09,2024-05-20,High Value
CUST_00602,SMB,26-35,US,2,198.57,99.285,2024-07-23,2024-10-19,Medium Value
CUST_00603,Startup,36-45,LATAM,6,949.8499999999999,158.3083333333333,2023-06-09,2024-10-05,High Value
CUST_00604,Startup,18-25,EU,2,305.99,152.995,2023-10-09,2024-01-07,High Value
CUST_00605,Enterprise,26-35,US,0,0.0,0.0,,,No Purchase
CUST_00606,Enterprise,18-25,LATAM,1,306.34,306.34,2023-11-25,2023-11-25,High Value
CUST_00607,Startup,46-55,LATAM,3,497.70000000000005,165.9,2023-07-10,2023-11-12,High Value
CUST_00608,Enterprise,46-55,LATAM,1,73.4,73.4,2025-01-08,2025-01-08,Low Value
CUST_00609,Enterprise,46-55,EU,2,446.79,223.395,2023-11-11,2024-01-25,High Value
CUST_00610,SMB,26-35,APAC,1,369.33,369.33,2024-05-31,2024-05-31,High Value
CUST_00611,Enterprise,46-55,LATAM,1,258.19,258.19,2024-01-14,2024-01-14,Medium Value
CUST_00612,Enterprise,55+,APAC,3,718.14,239.38,2024-07-21,2024-11-09,High Value
CUST_00613,SMB,18-25,APAC,1,218.3,218.3,2024-05-17,2024-05-17,Medium Value
CUST_00614,Enterprise,55+,LATAM,1,172.03,172.03,2023-11-13,2023-11-13,Medium Value
CUST_00615,SMB,18-25,EU,0,0.0,0.0,,,No Purchase
