customer_id,purchase_date,purchase_amount,product_category
CUST_00522,2024-03-18,222.36,Basic Plan
CUST_00522,2024-07-12,172.08,Add-ons
CUST_00523,2023-12-21,154.07,Basic Plan
CUST_00523,2024-04-02,183.17,Pro Plan
CUST_00524,2023-05-18,148.22,Basic Plan
CUST_00524,2023-07-13,143.54,Enterprise Plan
CUST_00527,2023-02-27,214.54,Pro Plan
CUST_00527,2023-03-31,69.67,Basic Plan
CUST_00529,2023-08-10,426.08,Pro Plan
CUST_00531,2023-05-09,179.74,Pro Plan
CUST_00532,2024-06-18,426.23,Enterprise Plan
CUST_00532,2024-09-24,245.91,Add-ons
CUST_00533,2024-12-04,471.77,Enterprise Plan
CUST_00534,2024-08-17,80.39,Basic Plan
CUST_00534,2024-09-20,94.17,Add-ons
CUST_00534,2024-12-21,210.38,Enterprise Plan
CUST_00535,2024-08-13,162.46,Basic Plan
CUST_00535,2024-09-18,280.06,Enterprise Plan
CUST_00536,2023-01-20,451.43,Pro Plan
CUST_00537,2023-06-24,345.04,Basic Plan
CUST_00538,2023-12-27,117.56,Enterprise Plan
CUST_00541,2023-02-21,175.3,Pro Plan
CUST_00541,2023-04-24,113.29,Enterprise Plan
CUST_00541,2023-06-19,191.38,Add-ons
CUST_00541,2023-08-19,53.51,Add-ons
CUST_00542,2023-07-24,242.73,Basic Plan
CUST_00543,2024-10-08,382.42,Enterprise Plan
CUST_00545,2023-07-27,102.3,Basic Plan
CUST_00548,2023-01-20,394.43,Enterprise Plan
CUST_00549,2024-06-06,450.79,Enterprise Plan
CUST_00550,2025-01-21,165.61,Basic Plan
CUST_00551,2024-10-01,244.84,Enterprise Plan
CUST_00554,2023-03-21,159.15,Pro Plan
CUST_00555,2024-05-18,84.28,Basic Plan
CUST_00556,2024-11-09,128.38,Basic Plan
CUST_00557,2023-09-19,395.26,Pro Plan
CUST_00558,2023-02-08,266.56,Pro Plan
CUST_00558,2023-03-11,56.6,Pro Plan
CUST_00558,2023-06-25,172.81,Pro Plan
CUST_00558,2023-10-08,209.23,Basic Plan
CUST_00561,2024-11-25,184.19,Pro Plan
CUST_00563,2023-05-31,111.71,Enterprise Plan
CUST_00564,2023-07-03,332.27,Pro Plan
CUST_00564,2023-08-22,139.9,Basic Plan
CUST_00565,2024-01-24,125.1,Enterprise Plan
CUST_00565,2024-03-14,289.81,Pro Plan
CUST_00566,2024-01-07,98.66,Basic Plan
CUST_00566,2024-05-04,270.2,Basic Plan
CUST_00568,2023-03-24,325.0,Enterprise Plan
CUST_00573,2024-05-12,244.85,Enterprise Plan
CUST_00576,2024-06-21,210.96,Enterprise Plan
CUST_00576,2024-08-20,76.77,Pro Plan
CUST_00577,2024-02-15,212.73,Enterprise Plan
CUST_00578,2023-09-11,180.66,Enterprise Plan
CUST_00579,2024-11-23,351.82,Pro Plan
CUST_00581,2023-10-23,194.12,Basic Plan
CUST_00581,2023-12-17,151.7,Add-ons
CUST_00583,2023-03-10,478.33,Basic Plan
CUST_00583,2023-05-10,40.19,Basic Plan
CUST_00588,2023-05-16,486.25,Pro Plan
CUST_00588,2023-09-08,259.86,Add-ons
CUST_00588,2023-10-31,182.26,Basic Plan
CUST_00588,2024-02-06,162.97,Add-ons
CUST_00591,2024-09-04,427.76,Basic Plan
CUST_00591,2024-10-11,78.8,Add-ons
CUST_00591,2024-12-13,144.94,Basic Plan
CUST_00592,2024-10-02,408.15,Pro Plan
CUST_00593,2024-11-07,163.13,Enterprise Plan
CUST_00594,2023-09-10,130.51,Basic Plan
CUST_00594,2024-01-06,252.46,Pro Plan
CUST_00597,2023-09-15,100.35,Basic Plan
CUST_00599,2023-12-28,270.89,Pro Plan
CUST_00600,2024-03-16,496.52,Enterprise Plan
CUST_00600,2024-05-14,96.41,Basic Plan
CUST_00600,2024-08-24,30.41,Basic Plan
CUST_00600,2024-12-22,50.64,Add-ons
CUST_00602,2023-01-15,368.74,Basic Plan
CUST_00603,2023-10-12,136.39,Basic Plan
CUST_00603,2023-12-12,69.1,Enterprise Plan
CUST_00604,2023-07-27,209.64,Basic Plan
CUST_00604,2023-08-26,207.48,Add-ons
CUST_00605,2023-03-03,324.2,Basic Plan
CUST_00605,2023-04-10,168.69,Basic Plan
CUST_00606,2024-08-26,313.46,Enterprise Plan
CUST_00607,2024-10-03,168.0,Pro Plan
CUST_00608,2023-06-12,331.61,Pro Plan
CUST_00609,2024-02-08,493.06,Enterprise Plan
CUST_00611,2023-07-21,456.59,Pro Plan
CUST_00611,2023-10-02,172.86,Add-ons
CUST_00613,2023-04-17,438.9,Enterprise Plan
CUST_00614,2024-05-10,242.68,Pro Plan
CUST_00615,2023-06-02,135.74,Basic Plan
CUST_00615,2023-08-22,39.84,Enterprise Plan
CUST_00616,2024-06-13,119.97,Enterprise Plan
CUST_00616,2024-09-18,107.33,Basic Plan
CUST_00617,2023-08-07,282.44,Enterprise Plan
CUST_00617,2023-11-10,131.61,Enterprise Plan
CUST_00617,2024-03-01,108.76,Pro Plan
CUST_00618,2023-05-26,245.02,Enterprise Plan
CUST_00618,2023-08-11,113.7,Basic Plan
CUST_00618,2023-10-14,217.5,Add-ons
CUST_00619,2023-04-02,244.29,Pro Plan
CUST_00620,2024-06-01,272.89,Enterprise Plan
CUST_00622,2023-04-11,297.92,Basic Plan
CUST_00624,2023-10-16,121.71,Pro Plan
CUST_00624,2024-02-07,42.78,Enterprise Plan
CUST_00625,2023-12-28,55.55,Basic Plan
CUST_00625,2024-02-28,74.9,Basic Plan
CUST_00628,2024-01-01,165.6,Pro Plan
CUST_00628,2024-03-05,297.59,Pro Plan
CUST_00629,2024-04-20,52.12,Basic Plan
CUST_00630,2023-08-20,338.09,Pro Plan
CUST_00631,2023-09-27,165.55,Pro Plan
CUST_00631,2024-01-14,298.38,Enterprise Plan
CUST_00632,2023-03-27,98.87,Pro Plan
CUST_00634,2024-05-17,398.98,Enterprise Plan
CUST_00635,2023-08-24,497.88,Enterprise Plan
CUST_00636,2023-03-18,127.75,Basic Plan
CUST_00637,2024-10-12,426.1,Enterprise Plan
CUST_00637,2024-11-12,119.36,Pro Plan
CUST_00638,2023-10-07,241.1,Pro Plan
CUST_00638,2024-01-26,208.3,Pro Plan
CUST_00639,2023-04-04,284.88,Pro Plan
CUST_00640,2024-02-19,83.15,Basic Plan
CUST_00640,2024-04-14,85.06,Pro Plan
CUST_00641,2023-03-13,272.06,Enterprise Plan
CUST_00641,2023-05-04,204.37,Add-ons
CUST_00641,2023-07-07,63.69,Basic Plan
CUST_00641,2023-10-25,208.48,Add-ons
CUST_00642,2023-11-26,344.61,Pro Plan
CUST_00645,2023-05-27,353.04,Basic Plan
CUST_00645,2023-07-10,289.74,Add-ons
CUST_00645,2023-08-28,84.81,Add-ons
CUST_00646,2024-10-30,154.03,Enterprise Plan
CUST_00647,2024-02-23,287.64,Basic Plan
CUST_00649,2024-10-19,97.69,Pro Plan
CUST_00650,2024-03-12,331.99,Basic Plan
CUST_00651,2024-04-20,130.52,Basic Plan
CUST_00651,2024-08-18,92.24,Basic Plan
CUST_00652,2023-02-03,234.18,Pro Plan
CUST_00655,2023-02-28,107.65,Pro Plan
CUST_00655,2023-04-29,284.46,Enterprise Plan
CUST_00655,2023-08-08,187.74,Add-ons
CUST_00655,2023-10-04,153.92,Enterprise Plan
CUST_00657,2023-02-09,148.69,Enterprise Plan
CUST_00658,2023-11-25,269.97,Enterprise Plan
CUST_00660,2023-11-23,399.67,Enterprise Plan
CUST_00661,2023-02-17,465.88,Basic Plan
CUST_00661,2023-06-14,212.64,Enterprise Plan
CUST_00661,2023-07-20,41.61,Basic Plan
CUST_00661,2023-09-29,123.89,Enterprise Plan
CUST_00661,2023-11-15,291.44,Basic Plan
CUST_00661,2024-03-12,198.62,Pro Plan
CUST_00662,2024-07-02,389.43,Basic Plan
CUST_00662,2024-08-14,237.9,Add-ons
CUST_00662,2024-10-08,141.68,Basic Plan
CUST_00662,2024-12-22,47.68,Pro Plan
CUST_00663,2023-02-23,388.39,Basic Plan
CUST_00664,2023-03-25,76.24,Enterprise Plan
CUST_00664,2023-06-06,147.83,Enterprise Plan
CUST_00665,2024-09-07,382.27,Enterprise Plan
CUST_00665,2024-10-18,67.09,Add-ons
CUST_00666,2024-09-17,91.05,Pro Plan
CUST_00667,2023-11-08,242.86,Enterprise Plan
CUST_00667,2023-12-26,163.34,Enterprise Plan
CUST_00668,2023-10-18,289.13,Basic Plan
CUST_00671,2023-11-07,375.94,Enterprise Plan
CUST_00671,2024-03-03,213.49,Basic Plan
CUST_00671,2024-04-04,274.66,Pro Plan
CUST_00672,2024-10-29,409.67,Pro Plan
CUST_00674,2023-11-11,457.95,Basic Plan
CUST_00674,2024-02-20,98.93,Basic Plan
CUST_00677,2023-07-03,254.05,Enterprise Plan
CUST_00678,2023-04-18,60.94,Enterprise Plan
CUST_00680,2024-12-21,69.67,Basic Plan
CUST_00681,2023-09-12,330.77,Basic Plan
CUST_00682,2024-02-17,469.02,Pro Plan
CUST_00682,2024-05-24,251.58,Enterprise Plan
CUST_00683,2023-04-09,483.85,Basic Plan
CUST_00683,2023-06-10,64.77,Enterprise Plan
CUST_00683,2023-09-11,110.93,Enterprise Plan
CUST_00684,2024-11-17,384.63,Enterprise Plan
CUST_00685,2023-04-11,117.25,Pro Plan
CUST_00686,2024-05-15,232.31,Basic Plan
CUST_00686,2024-07-23,296.69,Add-ons
CUST_00691,2024-03-27,278.78,Enterprise Plan
CUST_00694,2024-06-12,69.52,Basic Plan
CUST_00694,2024-08-11,255.38,Basic Plan
CUST_00695,2025-01-06,414.55,Pro Plan
CUST_00696,2024-02-10,124.5,Pro Plan
CUST_00696,2024-06-07,70.44,Enterprise Plan
CUST_00698,2023-09-21,203.47,Basic Plan
CUST_00699,2024-08-22,346.95,Enterprise Plan
CUST_00700,2023-02-14,354.37,Pro Plan
CUST_00701,2024-10-30,275.33,Pro Plan
CUST_00702,2024-03-04,124.1,Pro Plan
CUST_00702,2024-06-20,142.73,Pro Plan
CUST_00702,2024-09-19,212.1,Pro Plan
CUST_00703,2023-09-30,146.84,Basic Plan
CUST_00707,2023-05-09,215.19,Basic Plan
CUST_00709,2024-12-18,283.2,Basic Plan
CUST_00710,2023-04-13,416.38,Enterprise Plan
CUST_00710,2023-07-16,186.0,Basic Plan
CUST_00710,2023-10-15,115.65,Pro Plan
CUST_00712,2023-05-15,155.78,Pro Plan
CUST_00714,2023-09-11,365.0,Basic Plan
CUST_00714,2023-11-19,261.11,Enterprise Plan
CUST_00715,2024-04-30,460.05,Basic Plan
CUST_00716,2024-05-24,325.82,Pro Plan
CUST_00716,2024-07-08,89.97,Pro Plan
CUST_00717,2024-09-02,79.37,Basic Plan
CUST_00718,2023-01-28,320.11,Basic Plan
CUST_00718,2023-03-07,270.32,Enterprise Plan
CUST_00720,2024-05-25,257.19,Enterprise Plan
CUST_00720,2024-07-20,148.2,Basic Plan
CUST_00720,2024-10-22,66.7,Pro Plan
CUST_00721,2024-05-31,221.74,Enterprise Plan
CUST_00722,2023-12-22,148.47,Pro Plan
CUST_00724,2023-04-13,204.88,Basic Plan
CUST_00724,2023-06-28,281.51,Add-ons
CUST_00724,2023-08-14,126.82,Pro Plan
CUST_00725,2023-12-15,303.09,Enterprise Plan
CUST_00726,2023-07-16,76.1,Enterprise Plan
CUST_00727,2023-02-22,111.75,Basic Plan
CUST_00729,2023-02-06,348.42,Basic Plan
CUST_00730,2023-04-25,307.28,Enterprise Plan
CUST_00730,2023-05-28,57.76,Pro Plan
CUST_00730,2023-08-01,146.31,Enterprise Plan
CUST_00731,2023-09-02,396.4,Pro Plan
CUST_00732,2023-06-01,188.61,Basic Plan
CUST_00733,2024-02-03,231.63,Enterprise Plan
CUST_00733,2024-03-08,108.95,Pro Plan
CUST_00733,2024-05-13,69.65,Pro Plan
CUST_00733,2024-07-01,120.35,Add-ons
CUST_00734,2023-08-05,482.13,Enterprise Plan
CUST_00735,2024-12-25,434.63,Basic Plan
CUST_00736,2025-01-16,211.21,Basic Plan
CUST_00737,2024-04-22,106.67,Enterprise Plan
CUST_00738,2024-02-21,204.92,Basic Plan
CUST_00740,2023-02-17,363.03,Basic Plan
CUST_00740,2023-05-28,104.32,Enterprise Plan
CUST_00741,2024-12-16,227.5,Pro Plan
CUST_00743,2025-01-07,260.61,Basic Plan
CUST_00744,2024-06-07,361.59,Enterprise Plan
CUST_00746,2024-10-25,247.46,Enterprise Plan
CUST_00748,2023-12-29,74.06,Enterprise Plan
CUST_00748,2024-02-27,104.86,Add-ons
CUST_00750,2024-07-12,490.07,Basic Plan
CUST_00751,2024-01-03,419.67,Basic Plan
CUST_00752,2023-05-04,251.55,Pro Plan
CUST_00753,2023-04-09,272.49,Basic Plan
CUST_00753,2023-07-19,193.28,Basic Plan
CUST_00753,2023-08-22,80.53,Basic Plan
CUST_00754,2023-10-05,95.04,Basic Plan
CUST_00754,2023-12-14,75.06,Enterprise Plan
CUST_00755,2023-03-03,123.76,Basic Plan
CUST_00756,2024-09-06,384.63,Pro Plan
CUST_00756,2024-12-24,232.31,Add-ons
CUST_00757,2024-08-09,228.17,Pro Plan
CUST_00759,2023-06-30,428.73,Pro Plan
CUST_00759,2023-10-05,128.26,Add-ons
CUST_00759,2024-01-09,95.82,Basic Plan
CUST_00760,2024-07-05,343.84,Basic Plan
CUST_00761,2024-04-18,363.93,Pro Plan
CUST_00764,2023-01-17,370.72,Enterprise Plan
CUST_00765,2023-01-17,409.66,Enterprise Plan
CUST_00765,2023-04-18,176.57,Add-ons
CUST_00766,2024-06-16,70.75,Basic Plan
CUST_00766,2024-09-17,64.45,Add-ons
CUST_00767,2023-12-15,466.48,Pro Plan
CUST_00769,2024-06-27,135.67,Basic Plan
CUST_00771,2024-09-24,355.65,Enterprise Plan
CUST_00775,2023-04-16,234.03,Basic Plan
CUST_00776,2024-11-01,168.1,Enterprise Plan
CUST_00777,2023-05-31,73.24,Basic Plan
CUST_00777,2023-08-28,139.58,Enterprise Plan
CUST_00777,2023-11-05,172.14,Enterprise Plan
CUST_00778,2024-06-08,484.5,Enterprise Plan
CUST_00778,2024-07-09,288.53,Enterprise Plan
CUST_00781,2024-03-14,211.61,Enterprise Plan
CUST_00782,2023-04-18,98.65,Basic Plan
CUST_00783,2024-11-17,97.14,Enterprise Plan
CUST_00784,2024-04-22,336.43,Enterprise Plan
CUST_00785,2023-06-19,206.0,Enterprise Plan
CUST_00785,2023-09-21,261.97,Pro Plan
CUST_00788,2024-08-15,221.36,Enterprise Plan
CUST_00788,2024-09-25,137.72,Enterprise Plan
CUST_00789,2023-11-10,478.79,Enterprise Plan
CUST_00790,2023-10-23,102.57,Enterprise Plan
CUST_00791,2023-02-26,412.19,Basic Plan
CUST_00792,2024-02-16,238.06,Enterprise Plan
CUST_00792,2024-04-02,271.93,Pro Plan
CUST_00793,2023-03-30,172.32,Basic Plan
CUST_00794,2023-07-01,370.78,Basic Plan
CUST_00796,2023-11-11,105.45,Basic Plan
CUST_00796,2024-02-17,109.47,Enterprise Plan
CUST_00797,2023-11-29,338.1,Pro Plan
CUST_00797,2024-01-04,270.06,Basic Plan
CUST_00797,2024-03-26,141.32,Add-ons
CUST_00799,2024-10-30,104.38,Basic Plan
CUST_00800,2024-05-10,416.26,Basic Plan
CUST_00801,2024-05-08,213.27,Enterprise Plan
CUST_00802,2025-01-16,335.57,Basic Plan
CUST_00803,2024-08-30,271.51,Pro Plan
CUST_00804,2024-04-23,89.15,Pro Plan
CUST_00805,2024-08-06,253.3,Enterprise Plan
CUST_00807,2024-03-04,138.46,Enterprise Plan
CUST_00808,2024-05-30,455.53,Pro Plan
CUST_00808,2024-07-30,126.15,Add-ons
CUST_00808,2024-10-10,162.6,Basic Plan
CUST_00808,2024-11-12,133.67,Pro Plan
CUST_00810,2024-05-23,144.46,Pro Plan
CUST_00810,2024-08-10,276.64,Add-ons
CUST_00811,2023-02-08,245.08,Basic Plan
CUST_00813,2023-08-29,102.91,Pro Plan
CUST_00814,2024-07-06,488.6,Pro Plan
CUST_00815,2023-02-24,198.88,Enterprise Plan
CUST_00816,2024-07-23,196.8,Enterprise Plan
CUST_00817,2024-01-09,172.44,Basic Plan
CUST_00817,2024-04-04,153.75,Basic Plan
CUST_00818,2023-02-01,258.77,Basic Plan
CUST_00819,2024-01-26,497.25,Basic Plan
CUST_00819,2024-05-22,80.75,Pro Plan
CUST_00820,2024-09-22,267.04,Enterprise Plan
CUST_00820,2024-12-13,147.52,Basic Plan
CUST_00821,2024-03-21,117.71,Pro Plan
CUST_00821,2024-05-16,35.75,Basic Plan
CUST_00823,2024-06-01,58.69,Basic Plan
CUST_00824,2023-09-04,259.67,Enterprise Plan
CUST_00824,2023-11-27,134.67,Pro Plan
CUST_00825,2024-02-02,445.94,Basic Plan
CUST_00825,2024-04-20,290.0,Add-ons
CUST_00826,2024-07-09,485.97,Pro Plan
CUST_00829,2024-06-19,176.56,Enterprise Plan
CUST_00830,2024-09-17,404.67,Enterprise Plan
CUST_00831,2023-05-16,325.37,Enterprise Plan
CUST_00832,2024-01-18,455.99,Pro Plan
CUST_00832,2024-03-12,62.79,Basic Plan
CUST_00832,2024-06-18,160.66,Add-ons
CUST_00833,2024-10-06,440.99,Enterprise Plan
CUST_00835,2023-12-08,395.88,Enterprise Plan
CUST_00836,2023-07-20,169.65,Basic Plan
CUST_00837,2024-10-31,109.71,Pro Plan
CUST_00838,2025-01-02,52.88,Enterprise Plan
CUST_00839,2023-07-15,101.04,Basic Plan
CUST_00840,2024-06-11,210.11,Enterprise Plan
CUST_00842,2024-04-15,201.07,Basic Plan
CUST_00843,2023-06-29,287.1,Pro Plan
CUST_00843,2023-10-22,266.69,Enterprise Plan
CUST_00843,2024-01-25,130.21,Pro Plan
CUST_00843,2024-05-01,80.31,Enterprise Plan
CUST_00843,2024-07-12,135.01,Enterprise Plan
CUST_00845,2024-08-08,304.1,Pro Plan
CUST_00846,2024-08-11,202.05,Basic Plan
CUST_00847,2024-01-18,99.75,Pro Plan
CUST_00849,2024-04-11,448.73,Pro Plan
CUST_00850,2024-09-16,485.84,Basic Plan
CUST_00852,2023-03-17,335.72,Enterprise Plan
CUST_00852,2023-04-28,139.06,Enterprise Plan
CUST_00852,2023-06-19,144.04,Basic Plan
CUST_00852,2023-10-12,93.72,Basic Plan
CUST_00852,2023-12-16,229.82,Pro Plan
CUST_00854,2024-08-23,166.78,Basic Plan
CUST_00855,2024-07-21,497.77,Enterprise Plan
CUST_00855,2024-10-05,242.59,Pro Plan
CUST_00856,2024-05-22,221.42,Enterprise Plan
CUST_00857,2024-02-29,399.04,Basic Plan
CUST_00859,2023-03-09,421.26,Basic Plan
CUST_00860,2023-06-23,59.93,Pro Plan
CUST_00862,2024-06-09,228.45,Enterprise Plan
CUST_00862,2024-08-07,94.53,Pro Plan
CUST_00862,2024-11-09,247.03,Enterprise Plan
CUST_00864,2023-03-08,76.75,Basic Plan
CUST_00864,2023-06-11,54.47,Add-ons
CUST_00864,2023-07-23,287.52,Pro Plan
CUST_00866,2024-11-27,403.95,Basic Plan
CUST_00868,2023-04-17,371.27,Pro Plan
CUST_00869,2024-08-18,260.01,Basic Plan
CUST_00869,2024-11-26,119.89,Enterprise Plan
CUST_00870,2023-11-27,495.93,Basic Plan
CUST_00870,2024-02-06,278.67,Add-ons
CUST_00870,2024-05-10,59.54,Pro Plan
CUST_00870,2024-07-21,78.39,Enterprise Plan
CUST_00872,2024-01-14,376.28,Pro Plan
CUST_00874,2024-09-24,471.05,Pro Plan
CUST_00875,2024-06-20,342.67,Enterprise Plan
CUST_00877,2023-04-20,114.95,Pro Plan
CUST_00878,2023-08-22,349.36,Pro Plan
CUST_00878,2023-11-17,32.43,Enterprise Plan
CUST_00878,2024-03-03,196.13,Enterprise Plan
CUST_00879,2024-04-27,155.47,Enterprise Plan
CUST_00881,2023-03-06,312.21,Basic Plan
CUST_00881,2023-06-04,133.07,Add-ons
CUST_00882,2023-05-09,441.48,Enterprise Plan
CUST_00884,2023-05-28,88.75,Enterprise Plan
CUST_00885,2024-08-03,185.16,Basic Plan
CUST_00886,2023-04-12,62.83,Enterprise Plan
CUST_00887,2024-05-31,318.88,Basic Plan
CUST_00892,2024-11-04,215.56,Basic Plan
CUST_00893,2024-09-22,491.2,Basic Plan
CUST_00894,2024-02-20,315.99,Pro Plan
CUST_00896,2024-08-01,235.12,Pro Plan
CUST_00896,2024-09-24,247.03,Basic Plan
CUST_00896,2024-11-28,134.38,Basic Plan
CUST_00898,2023-07-22,223.49,Enterprise Plan
CUST_00899,2024-06-20,410.58,Enterprise Plan
CUST_00901,2023-06-10,411.99,Pro Plan
CUST_00903,2024-01-28,264.94,Basic Plan
CUST_00904,2023-05-23,162.69,Pro Plan
CUST_00905,2024-06-05,368.65,Enterprise Plan
CUST_00905,2024-09-27,81.7,Pro Plan
CUST_00906,2024-06-22,237.68,Basic Plan
CUST_00907,2023-07-23,175.01,Enterprise Plan
CUST_00907,2023-09-25,31.11,Pro Plan
CUST_00907,2023-12-27,295.9,Enterprise Plan
CUST_00908,2024-03-16,434.72,Enterprise Plan
CUST_00909,2023-07-30,58.14,Enterprise Plan
CUST_00909,2023-10-28,127.92,Add-ons
CUST_00910,2024-06-27,262.1,Basic Plan
CUST_00910,2024-08-11,83.67,Basic Plan
CUST_00911,2023-12-02,447.67,Pro Plan
CUST_00917,2024-02-08,172.56,Enterprise Plan
CUST_00917,2024-03-18,208.17,Pro Plan
CUST_00917,2024-07-08,47.33,Add-ons
CUST_00919,2023-12-31,175.68,Basic Plan
CUST_00920,2023-04-20,284.26,Enterprise Plan
CUST_00923,2023-03-30,214.69,Enterprise Plan
CUST_00923,2023-07-25,163.41,Pro Plan
CUST_00924,2023-03-15,480.76,Pro Plan
CUST_00924,2023-07-01,102.24,Pro Plan
CUST_00925,2023-07-29,421.38,Pro Plan
CUST_00926,2023-02-27,245.7,Basic Plan
CUST_00927,2023-09-28,404.75,Basic Plan
CUST_00928,2024-04-03,349.94,Enterprise Plan
CUST_00929,2024-03-27,151.11,Enterprise Plan
CUST_00930,2023-06-20,479.78,Pro Plan
CUST_00930,2023-08-11,144.59,Add-ons
CUST_00931,2024-01-13,260.65,Basic Plan
CUST_00932,2023-03-27,420.53,Basic Plan
CUST_00935,2024-10-05,401.76,Basic Plan
CUST_00936,2023-07-17,499.74,Pro Plan
CUST_00937,2023-08-29,264.75,Pro Plan
CUST_00938,2023-07-13,402.31,Basic Plan
CUST_00938,2023-09-30,143.23,Enterprise Plan
CUST_00939,2024-08-29,410.23,Basic Plan
CUST_00939,2024-10-29,282.72,Enterprise Plan
CUST_00942,2023-05-23,221.35,Pro Plan
CUST_00942,2023-07-15,173.34,Add-ons
CUST_00945,2023-05-20,96.57,Basic Plan
CUST_00946,2024-07-18,488.42,Basic Plan
CUST_00947,2024-03-16,378.03,Pro Plan
CUST_00947,2024-05-28,80.85,Pro Plan
CUST_00947,2024-07-18,186.03,Enterprise Plan
CUST_00947,2024-10-26,255.93,Basic Plan
CUST_00950,2023-11-15,359.51,Basic Plan
CUST_00952,2024-11-22,60.49,Pro Plan
CUST_00953,2023-09-23,407.79,Basic Plan
CUST_00953,2023-11-21,65.77,Enterprise Plan
CUST_00954,2023-07-26,378.65,Enterprise Plan
CUST_00954,2023-09-05,223.35,Add-ons
CUST_00954,2023-12-10,257.9,Pro Plan
CUST_00954,2024-02-29,32.08,Enterprise Plan
CUST_00958,2023-04-27,419.2,Enterprise Plan
CUST_00959,2023-02-28,128.26,Enterprise Plan
CUST_00960,2023-03-16,171.33,Pro Plan
CUST_00961,2024-09-28,113.15,Enterprise Plan
CUST_00961,2024-11-29,35.4,Enterprise Plan
CUST_00963,2024-05-31,238.04,Enterprise Plan
CUST_00964,2024-04-20,66.9,Pro Plan
CUST_00964,2024-05-20,177.92,Basic Plan
CUST_00966,2024-11-14,165.53,Basic Plan
CUST_00967,2024-04-10,402.95,Enterprise Plan
CUST_00968,2024-06-09,420.0,Enterprise Plan
CUST_00969,2024-02-13,172.83,Enterprise Plan
CUST_00970,2023-10-14,227.0,Pro Plan
CUST_00970,2024-01-10,71.8,Enterprise Plan
CUST_00972,2024-02-11,493.4,Basic Plan
CUST_00972,2024-06-06,216.29,Pro Plan
CUST_00975,2024-08-31,377.15,Basic Plan
CUST_00975,2024-10-23,261.31,Basic Plan
CUST_00976,2023-08-18,251.15,Pro Plan
CUST_00977,2023-07-17,481.41,Basic Plan
CUST_00979,2024-04-30,196.63,Enterprise Plan
CUST_00980,2023-02-17,61.22,Basic Plan
CUST_00981,2024-11-25,378.7,Pro Plan
CUST_00981,2024-12-30,278.82,Pro Plan
CUST_00982,2023-04-14,160.97,Enterprise Plan
CUST_00982,2023-08-01,30.45,Basic Plan
CUST_00983,2024-02-24,70.46,Enterprise Plan
CUST_00983,2024-04-28,82.37,Basic Plan
CUST_00985,2024-08-08,110.58,Basic Plan
CUST_00988,2024-02-06,211.31,Basic Plan
CUST_00989,2024-10-07,200.05,Pro Plan
CUST_00991,2024-09-16,188.65,Pro Plan
CUST_00992,2023-10-20,492.53,Enterprise Plan
CUST_00993,2023-09-30,410.94,Enterprise Plan
CUST_00993,2024-01-14,117.63,Add-ons
CUST_00994,2024-06-21,231.84,Enterprise Plan
CUST_00995,2024-05-29,200.58,Basic Plan
CUST_00996,2024-12-18,191.23,Pro Plan
CUST_00997,2024-07-16,218.9,Basic Plan
CUST_00999,2024-05-21,307.37,Pro Plan
CUST_01001,2024-04-04,201.96,Enterprise Plan
CUST_01002,2024-12-23,401.77,Pro Plan
CUST_01003,2024-10-29,280.93,Basic Plan
CUST_01004,2024-08-25,466.53,Enterprise Plan
CUST_01005,2023-11-11,495.91,Enterprise Plan
CUST_01005,2024-01-05,250.19,Basic Plan
CUST_01006,2024-03-15,382.92,Basic Plan
CUST_01007,2024-03-13,165.34,Enterprise Plan
CUST_01009,2023-10-31,311.49,Pro Plan
CUST_01011,2023-10-21,248.49,Basic Plan
CUST_01012,2023-03-15,304.71,Basic Plan
CUST_01012,2023-04-22,148.02,Add-ons
CUST_01013,2023-08-20,190.56,Enterprise Plan
CUST_01014,2024-08-12,87.68,Pro Plan
CUST_01015,2024-01-22,487.87,Enterprise Plan
CUST_01016,2024-03-01,130.01,Basic Plan
CUST_01017,2023-07-10,331.53,Pro Plan
CUST_01017,2023-10-28,118.95,Pro Plan
CUST_01017,2024-01-23,35.24,Enterprise Plan
CUST_01018,2023-06-10,53.61,Basic Plan
CUST_01018,2023-09-23,186.0,Add-ons
CUST_01019,2023-11-10,161.28,Pro Plan
CUST_01019,2024-03-05,32.57,Pro Plan
CUST_01020,2023-01-26,250.76,Pro Plan
CUST_01021,2023-04-23,426.73,Enterprise Plan
CUST_01022,2024-12-14,102.18,Basic Plan
CUST_01023,2023-08-27,318.36,Pro Plan
CUST_01023,2023-10-22,296.79,Basic Plan
CUST_01025,2024-07-27,342.07,Enterprise Plan
CUST_01025,2024-09-18,92.88,Basic Plan
CUST_01026,2024-05-18,90.71,Pro Plan
CUST_01027,2024-03-12,193.29,Enterprise Plan
CUST_01028,2023-04-21,376.06,Basic Plan
CUST_01029,2023-08-28,371.12,Basic Plan
CUST_01029,2023-11-28,248.42,Basic Plan
CUST_01029,2024-03-21,209.11,Add-ons
CUST_01030,2024-06-13,415.21,Enterprise Plan
CUST_01031,2023-10-05,444.1,Basic Plan
CUST_01032,2024-09-02,210.18,Enterprise Plan
CUST_01033,2023-11-20,336.98,Enterprise Plan
CUST_01033,2024-01-04,104.53,Basic Plan
CUST_01033,2024-02-09,192.95,Basic Plan
CUST_01035,2023-09-07,457.15,Pro Plan
CUST_01035,2023-12-16,229.85,Enterprise Plan
CUST_01036,2023-08-13,388.5,Basic Plan
